application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
433885,26-06-2014 11:39,Hired,Don’t want to say,Purchase Department,c9,16155
190429,09-07-2014 16:30,Hired,Female,Purchase Department,c9,30479
195423,17-07-2014 16:46,Rejected,Female,Purchase Department,c9,36833
310955,17-07-2014 16:49,Hired,Female,Purchase Department,c9,54545
55833,17-07-2014 16:46,Rejected,Female,Purchase Department,c9,17750
755548,17-07-2014 16:47,Rejected,Female,Purchase Department,c9,74463
523315,23-07-2014 09:33,Hired,Male,Purchase Department,c9,61840
798174,23-07-2014 09:36,Hired,Female,Purchase Department,c9,72885
708662,28-07-2014 10:28,Hired,Don’t want to say,Purchase Department,c9,90175
127417,21-08-2014 11:56,Rejected,Male,Purchase Department,c9,24365
553366,10-07-2014 17:07,Hired,Male,Production Department,i5,33107
365544,19-07-2014 12:56,Hired,Male,Production Department,i7,88392
214108,19-07-2014 12:57,Hired,Male,Production Department,i7,20588
784011,04-06-2014 09:31,Hired,Male,Production Department,i5,61893
138560,04-06-2014 09:35,Hired,Male,Production Department,i5,88308
123989,21-08-2014 09:07,Hired,Female,Production Department,i5,92448
487619,21-08-2014 09:08,Hired,Female,Production Department,i5,94371
466987,21-08-2014 09:10,Hired,Female,Production Department,i5,57736
335534,15-05-2014 13:40,Rejected,Female,Service Department,c5,41420
497423,15-05-2014 13:41,Hired,Female,Service Department,c5,59654
623846,27-05-2014 10:23,Hired,Male,Service Department,c5,95127
648615,27-05-2014 10:23,Hired,Male,Service Department,c5,25246
935227,11-06-2014 14:47,Hired,Female,Service Department,c5,86970
257181,17-06-2014 15:59,Hired,Female,Service Department,c5,62814
162517,19-06-2014 11:37,Hired,Male,Service Department,c5,61601
33827,20-06-2014 16:31,Hired,Male,Service Department,c5,30364
584822,26-06-2014 15:24,Hired,Male,Service Department,c5,19994
377801,26-06-2014 15:21,Hired,Female,Service Department,c5,46108
987281,28-06-2014 11:17,Hired,Female,Service Department,c5,46500
308343,21-08-2014 09:31,Hired,Male,Sales Department,i7,11330
490160,28-08-2014 09:32,Hired,Male,Sales Department,i7,95546
984313,16-06-2014 09:26,Hired,Male,Sales Department,c9,33967
58039,18-06-2014 09:42,Hired,Don’t want to say,Sales Department,c9,34157
920958,28-08-2014 09:32,Hired,Male,Sales Department,c9,11869
737902,28-08-2014 09:33,Rejected,Female,Sales Department,c9,42892
598001,12-06-2014 09:31,Rejected,Male,Operations Department,i5,30152
997474,03-07-2014 09:34,Hired,Male,Operations Department,c5,13143
146332,03-07-2014 09:35,Hired,Male,Operations Department,c5,36283
485005,15-07-2014 16:16,Hired,Don’t want to say,Operations Department,c5,47503
133581,15-07-2014 16:17,Hired,Don’t want to say,Operations Department,c5,49877
14318,28-08-2014 09:31,Hired,Female,Operations Department,c5,5223
541632,11-07-2014 09:32,Hired,Male,Purchase Department,c9,56674
426385,06-06-2014 07:57,Rejected,Male,Marketing Department,i5,83497
115018,05-05-2014 09:32,Hired,Male,Service Department,i5,68941
16456,05-05-2014 09:32,Hired,Male,Service Department,i5,54974
532766,15-08-2014 16:40,Rejected,Male,Operations Department,c5,19391
228278,17-08-2014 13:22,Hired,Male,Operations Department,c5,90747
996910,17-08-2014 13:23,Hired,Female,Operations Department,c5,76895
737589,17-08-2014 13:24,Hired,Male,Operations Department,c5,91905
350567,17-08-2014 13:23,Hired,Don’t want to say,Operations Department,c5,35972
935580,11-06-2014 07:45,Hired,Male,Operations Department,i7,75137
998478,20-06-2014 09:47,Hired,Male,Operations Department,i7,5143
563648,20-06-2014 09:48,Hired,Male,Operations Department,i7,26508
531055,22-06-2014 13:50,Hired,Female,Operations Department,i7,24791
755156,04-07-2014 10:28,Rejected,Female,Operations Department,i7,39818
709538,04-07-2014 10:32,Hired,Female,Operations Department,i7,9733
233897,04-07-2014 10:37,Hired,Female,Operations Department,i7,8237
757668,17-06-2014 09:31,Hired,Male,Service Department,c5,74917
137775,15-07-2014 09:31,Hired,Male,Service Department,c5,75705
889336,04-08-2014 12:37,Hired,Male,Service Department,c5,16637
860049,15-07-2014 09:32,Hired,Male,Production Department,i5,81002
608169,15-07-2014 09:32,Hired,Male,Marketing Department,c8,17544
255806,01-08-2014 13:08,Hired,Male,Marketing Department,c8,61950
39931,01-08-2014 13:09,Rejected,Male,Marketing Department,c8,95200
633002,03-06-2014 09:39,Hired,Female,Service Department,c9,79867
934713,03-06-2014 09:40,Rejected,Female,Service Department,c9,86588
355348,03-06-2014 09:41,Hired,Female,Service Department,c9,69691
624692,03-06-2014 09:42,Hired,Female,Service Department,c9,54152
462488,03-06-2014 09:42,Hired,Male,Service Department,c9,81412
800056,03-06-2014 09:44,Rejected,Male,Service Department,c9,36888
459590,05-05-2014 18:51,Hired,Male,Service Department,c8,4448
929923,08-05-2014 13:31,Hired,Male,Operations Department,i6,9150
102990,18-06-2014 16:56,Hired,Female,Operations Department,i6,81256
243390,18-06-2014 16:56,Hired,Male,Operations Department,i6,64629
329507,18-06-2014 16:56,Hired,Male,Operations Department,i6,77546
272114,18-06-2014 16:57,Hired,Male,Operations Department,i6,73785
205709,18-06-2014 17:00,Hired,Male,Operations Department,i6,78256
498450,29-08-2014 08:44,Hired,Female,Operations Department,i6,71264
316467,29-08-2014 08:45,Hired,Male,Operations Department,i6,50714
135319,29-08-2014 08:45,Hired,Female,Operations Department,i6,52257
359399,28-05-2014 09:33,Hired,Female,Sales Department,c5,10139
120227,28-05-2014 09:33,Hired,Male,Sales Department,c5,23130
439538,28-05-2014 09:35,Rejected,Male,Sales Department,c5,96715
236840,28-05-2014 09:35,Hired,Male,Sales Department,c5,57957
666814,28-05-2014 09:36,Hired,Male,Sales Department,c5,36605
294991,28-08-2014 18:40,Hired,Male,Service Department,c5,89333
216145,28-08-2014 18:41,Hired,Male,Service Department,c5,32682
521853,01-05-2014 11:43,Hired,Female,Operations Department,c9,68268
237408,10-05-2014 10:53,Hired,Male,Operations Department,i5,81535
327209,10-05-2014 10:54,Hired,Male,Operations Department,i5,39207
549553,10-05-2014 10:55,Hired,Male,Operations Department,i5,57385
547639,24-05-2014 08:38,Hired,Male,Operations Department,i5,72419
390500,24-05-2014 08:39,Hired,Male,Operations Department,i5,54871
767769,24-05-2014 08:43,Hired,Male,Operations Department,i5,17807
723418,25-05-2014 18:25,Hired,Male,Operations Department,i5,14421
168774,30-05-2014 13:35,Rejected,Male,Operations Department,c9,4835
939626,01-06-2014 09:58,Hired,Don’t want to say,Operations Department,i5,80760
40370,21-05-2014 09:31,Hired,Male,Operations Department,c9,89675
855651,28-05-2014 11:03,Hired,Male,Operations Department,c9,22128
304870,28-05-2014 11:06,Hired,Female,Operations Department,c9,10749
128164,29-05-2014 13:04,Hired,Male,Operations Department,c9,91247
71808,29-05-2014 13:07,Hired,Male,Operations Department,c9,65949
250294,03-06-2014 03:28,Hired,Male,Operations Department,c9,56371
188463,03-06-2014 03:30,Hired,Female,Operations Department,c9,2658
164394,13-06-2014 13:12,Hired,Male,Operations Department,c9,96235
899082,25-06-2014 19:49,Hired,Female,Operations Department,c9,88125
85276,02-07-2014 09:32,Hired,Male,Operations Department,c9,13558
334207,04-07-2014 13:39,Hired,Male,Operations Department,c9,59450
102923,04-07-2014 13:40,Hired,Male,Operations Department,c9,45602
915022,04-07-2014 15:09,Hired,Female,Operations Department,c9,99852
520654,04-07-2014 15:12,Hired,Male,Operations Department,c9,87236
994549,17-07-2014 07:51,Hired,Female,Operations Department,c9,36563
606323,17-07-2014 07:54,Hired,Male,Operations Department,c9,30205
209645,26-07-2014 12:34,Hired,Male,Operations Department,i5,50191
385163,31-07-2014 11:09,Hired,Male,Operations Department,i5,23054
96908,31-07-2014 11:16,Rejected,Male,Operations Department,i5,2773
400560,31-07-2014 11:18,Hired,Male,Operations Department,i5,13941
902013,16-07-2014 09:32,Hired,Male,Operations Department,c9,81465
229001,16-08-2014 17:31,Hired,Male,Operations Department,c9,31640
681945,30-08-2014 08:33,Hired,Male,Operations Department,i5,57024
225054,09-05-2014 16:43,Hired,Male,Marketing Department,i7,93457
960542,09-05-2014 16:44,Rejected,Male,Marketing Department,i7,20950
50252,25-06-2014 09:31,Hired,Male,Marketing Department,i5,19873
130762,25-06-2014 09:32,Rejected,Male,Marketing Department,i5,86425
752703,25-06-2014 19:56,Hired,Don’t want to say,Marketing Department,i5,36493
149895,30-07-2014 11:08,Hired,Male,Operations Department,c9,50495
283291,20-08-2014 09:32,Hired,Male,Operations Department,c9,86926
213119,20-08-2014 09:31,Hired,Don’t want to say,Operations Department,c9,85825
276604,20-08-2014 09:33,Hired,Don’t want to say,Operations Department,c9,77543
759940,14-05-2014 09:31,Hired,Male,Operations Department,c9,36728
321436,20-05-2014 10:13,Hired,Male,Operations Department,c9,54996
721878,04-06-2014 09:32,Hired,Female,Operations Department,c9,62340
197840,11-06-2014 09:31,Hired,Male,Operations Department,c9,3225
615676,11-06-2014 09:31,Hired,Male,Operations Department,c9,85562
722537,11-06-2014 09:33,Hired,Female,Operations Department,c9,98994
697595,16-05-2014 14:54,Rejected,Female,Service Department,i5,14805
664237,15-08-2014 13:36,Hired,Female,Service Department,c9,73430
500527,20-08-2014 14:16,Hired,Male,Service Department,c9,78927
634732,20-08-2014 14:17,Hired,Male,Service Department,c9,12012
333076,20-08-2014 14:18,Hired,Male,Service Department,c9,42513
307061,06-05-2014 09:21,Hired,Male,Service Department,c5,39277
208659,06-05-2014 09:25,Hired,Female,Service Department,c5,96934
757766,08-08-2014 12:54,Rejected,Male,Service Department,c5,13821
382964,31-08-2014 18:31,Hired,Female,Service Department,c5,69869
83528,03-07-2014 14:05,Hired,Female,Operations Department,c9,32999
315613,29-07-2014 10:50,Hired,Male,Service Department,c5,82780
890287,01-07-2014 22:35,Hired,Male,Operations Department,i7,50719
934036,03-07-2014 17:04,Hired,Male,Operations Department,i7,20776
725326,03-07-2014 17:07,Hired,Male,Operations Department,i7,44153
517263,09-07-2014 08:07,Rejected,Male,Operations Department,i7,26065
683143,09-07-2014 08:07,Hired,Female,Operations Department,i7,31497
337978,09-07-2014 08:07,Hired,Female,Operations Department,i7,57287
584084,09-07-2014 08:08,Hired,Female,Operations Department,i7,63870
967295,06-08-2014 11:47,Hired,Male,Operations Department,i7,30638
471614,21-07-2014 09:32,Hired,Female,Service Department,c9,36312
153577,28-07-2014 09:33,Hired,Male,Service Department,c9,94463
878147,19-05-2014 09:32,Hired,Male,Purchase Department,i5,40315
799827,19-06-2014 17:59,Rejected,Male,Purchase Department,i5,35519
57507,06-05-2014 16:10,Hired,Female,Purchase Department,c5,6743
590363,06-05-2014 16:10,Hired,Male,Purchase Department,c5,17189
433347,07-05-2014 13:52,Hired,Female,Purchase Department,c8,47344
527298,07-05-2014 13:53,Rejected,Male,Purchase Department,c8,94729
283190,20-05-2014 17:43,Hired,Male,Purchase Department,c5,10200
564838,04-06-2014 17:39,Rejected,Female,Purchase Department,c5,13871
537955,04-06-2014 17:40,Hired,Male,Purchase Department,c5,4502
516907,02-06-2014 09:33,Hired,Female,Purchase Department,c5,9417
677630,02-06-2014 09:37,Hired,Female,Purchase Department,c5,22748
891817,02-06-2014 09:39,Hired,Male,Purchase Department,c5,82558
345091,03-06-2014 15:39,Hired,Female,Purchase Department,c5,6101
252596,07-06-2014 14:36,Hired,Male,Purchase Department,c5,49221
273668,07-06-2014 14:38,Hired,Male,Purchase Department,c5,30662
966039,17-06-2014 16:57,Rejected,Male,Purchase Department,c5,82020
795136,11-06-2014 13:02,Hired,Male,Purchase Department,c5,85806
460939,11-06-2014 13:03,Hired,Female,Purchase Department,c5,64925
152139,12-06-2014 08:42,Hired,Female,Purchase Department,c5,49625
360592,12-06-2014 16:44,Hired,Male,Purchase Department,c5,28732
364501,19-06-2014 10:45,Rejected,Female,Purchase Department,n9,46219
675878,19-06-2014 10:50,Hired,Female,Purchase Department,n6,44700
740422,23-06-2014 15:39,Hired,Male,Purchase Department,c5,32333
620777,23-06-2014 15:43,Hired,Male,Purchase Department,c5,92506
41585,23-06-2014 15:46,Hired,Female,Purchase Department,c5,92272
25349,23-06-2014 15:40,Hired,Female,Purchase Department,c5,84428
999118,24-06-2014 14:36,Hired,Male,Purchase Department,c5,91343
71745,25-06-2014 11:54,Hired,Female,Purchase Department,c5,6920
380463,03-07-2014 11:13,Hired,Female,Purchase Department,c5,51982
637881,15-07-2014 17:16,Hired,Male,Purchase Department,c5,4850
244499,15-07-2014 17:16,Hired,Male,Purchase Department,c5,88295
678132,15-07-2014 19:44,Hired,Male,Purchase Department,c5,9662
314550,23-07-2014 08:07,Hired,Male,Purchase Department,c5,75573
601721,23-07-2014 08:08,Hired,Male,Purchase Department,c5,46576
40000,23-07-2014 08:11,Hired,Female,Purchase Department,c5,64981
118864,30-07-2014 08:31,Hired,Female,Purchase Department,c5,49845
840274,30-07-2014 08:36,Hired,Female,Purchase Department,c5,7390
220764,30-07-2014 12:54,Hired,Male,Purchase Department,c5,45362
731483,30-07-2014 12:55,Hired,Male,Purchase Department,c5,62480
971162,19-05-2014 09:33,Hired,Male,Service Department,b9,62968
541358,22-05-2014 14:22,Hired,Female,Service Department,b9,19995
618012,22-05-2014 14:26,Hired,Female,Service Department,b9,44819
251929,22-05-2014 14:27,Hired,Male,Service Department,b9,36837
391333,22-05-2014 14:28,Hired,Male,Service Department,b9,78623
351563,30-05-2014 10:06,Hired,Male,Service Department,b9,53090
392566,04-06-2014 07:19,Hired,Female,Service Department,b9,29596
245882,26-05-2014 09:33,Hired,Female,Service Department,b9,73749
608950,26-05-2014 09:37,Hired,Male,Service Department,b9,86195
29624,30-05-2014 18:03,Hired,Male,Service Department,b9,76423
286661,30-05-2014 18:05,Hired,Male,Service Department,b9,19750
234992,30-05-2014 18:07,Hired,Male,Service Department,b9,99645
860546,03-06-2014 13:09,Hired,Male,Service Department,b9,58768
907437,04-06-2014 11:08,Hired,Male,Service Department,b9,21029
100074,28-07-2014 09:31,Hired,Male,Service Department,b9,52735
621297,12-05-2014 09:33,Hired,Female,Purchase Department,b9,47912
461385,12-05-2014 09:36,Hired,Female,Purchase Department,b9,23882
453777,12-05-2014 09:37,Hired,Female,Purchase Department,b9,40903
571467,28-07-2014 09:31,Hired,Male,Purchase Department,b9,74737
755303,29-07-2014 07:34,Rejected,Male,Purchase Department,b9,22798
745801,29-07-2014 07:34,Hired,Female,Purchase Department,b9,89179
341013,29-07-2014 07:34,Rejected,Don’t want to say,Purchase Department,b9,30545
206055,30-07-2014 16:24,Hired,Male,Purchase Department,b9,58887
826824,02-06-2014 09:33,Hired,Male,Operations Department,i5,2420
497438,11-08-2014 09:31,Hired,Male,Operations Department,i5,39343
534827,27-05-2014 09:31,Hired,Male,Operations Department,m6,34298
12713,28-05-2014 14:28,Hired,Female,Operations Department,c9,53360
53569,28-05-2014 14:28,Rejected,Female,Operations Department,c9,37037
136222,28-05-2014 14:29,Hired,Female,Operations Department,c9,32173
48454,22-07-2014 09:32,Hired,Male,Operations Department,c9,67756
23734,25-07-2014 13:26,Rejected,Female,Operations Department,i6,16940
233518,25-07-2014 13:27,Hired,Male,Operations Department,i6,75652
217041,19-08-2014 09:31,Hired,Male,Service Department,c9,69061
41558,19-08-2014 09:32,Hired,Don’t want to say,Service Department,c9,35887
421656,27-05-2014 09:31,Hired,Male,Service Department,i6,13687
470479,27-05-2014 09:32,Rejected,Female,Service Department,i6,97805
131236,27-05-2014 09:33,Hired,Male,Service Department,i6,59503
50753,17-06-2014 16:17,Hired,Male,Operations Department,c8,54034
77406,09-07-2014 09:24,Rejected,Male,Operations Department,c8,13278
41757,27-05-2014 09:32,Hired,Male,Service Department,i7,73197
497925,05-08-2014 09:32,Hired,Male,Service Department,i7,17227
445061,16-08-2014 09:30,Hired,Female,Service Department,i5,90464
556785,26-08-2014 09:33,Hired,Female,Service Department,i7,57482
700644,05-06-2014 14:19,Hired,Male,Sales Department,i5,24403
456453,02-07-2014 10:37,Rejected,Male,Sales Department,i5,48195
245585,23-07-2014 09:34,Hired,Female,Sales Department,i5,11594
935417,03-07-2014 17:55,Rejected,Male,Service Department,c9,95798
176245,03-07-2014 17:59,Hired,Female,Service Department,c9,44677
734994,26-07-2014 18:33,Hired,Female,Service Department,c9,16974
311741,02-06-2014 11:11,Hired,Male,Service Department,c5,52261
713735,02-06-2014 16:56,Hired,Male,Service Department,c5,40822
402238,02-06-2014 16:58,Hired,Male,Service Department,c5,69622
469705,26-07-2014 19:24,Hired,Male,Service Department,c5,74833
861658,07-08-2014 12:33,Hired,Don’t want to say,Service Department,c5,3302
